id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desk,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
159174,,10000.0,10000.0,2848.7, 36 months,13.75,340.57,E,E2,,6 years,RENT,126600.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=159174,"I live in New York City, home of the beyond-ridiculous rent and even more ridiculous broker fee.  My lease is up on January 31st and I plan to move to a new place on Feb. 1.  Until a week ago, I had $10k put away to pay for first month's rent, security and broker fee so it would be smooth sailing when I started looking for a place mid next month.  A week ago, my dog had to have a series of emergency surgeries where it was discovered she had a shunted liver.  She's OK now, but the surgeries set me back almost the entire $10k I'd saved for the new apt.  I have multiple income sources, so it's not a question of being able to pay the required apartment fees; it's a question of the timing.  I can't save that much again in only 3-4 weeks.  I need the loan just to get a new place set in the short-term.  Won't take me long to pay back.",moving,Help Me Move!,100xx,NY,1.95,3.0,Dec-1993,655.0,659.0,2.0,11.0,0.0,6.0,0.0,6298.0,86.3,12.0,f,0.0,0.0,12260.2222458161,3487.68,10000.0,2260.22,0.0,0.0,0.0,Dec-2010,347.39,Jan-2011,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
161355,,7200.0,7200.0,1849.993412384937, 36 months,14.38,247.41,E,E4,Caesars Indiana,7 years,MORTGAGE,53000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161355,"I have about $5000 of my own money. I need more to buy an engagement ring for the woman of my dreams. She doesn't know that this is going to happen, and regardless of where or how I get the money it will. She is the most amazing woman I have ever known and I want to ask her to marry me. She deserves nothing but the best and I am looking at buying a solitare in the range of 2.0 to 4.0, depending on how much money I can come up with. Sure it shouldn't matter how big or how nice the diamond is, but again, I want to show her just how much she means by getting something nice and special.   Thank you.",major_purchase,Changing my life,471xx,IN,15.65,0.0,Apr-2002,645.0,649.0,20.0,0.0,0.0,10.0,0.0,11796.0,74.7,17.0,f,0.0,0.0,3478.7399999999957,891.05,2429.42,1028.3,14.989501208347,6.03,0.0,Feb-2009,757.23,Dec-2009,Mar-2019,594.0,590.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
162862,,5000.0,5000.0,1672.42, 36 months,13.75,170.29,E,E2,"Tree of Life, Inc",2 years,RENT,35000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=162862,"Hello.  I'm traveling abroad for a couple of weeks at the end of the year and would like to have a medical procedure performed while I'm there, because it will cost way too much having it done here in the US even with the insurance provided by the company I work for.  I recently started using credit cards, and it has proven extremely difficult to get a personal loan even though all my accounts are paid up and in good standing.  I will highly appreciate any help in funding this loan.   Thanks a lot.",medical,Medical procedure abroad,320xx,FL,1.37,0.0,Apr-2007,640.0,644.0,6.0,0.0,0.0,3.0,0.0,1545.0,61.8,3.0,f,0.0,0.0,6177.1065554666,2039.54,5000.0,1132.11,44.999999999439,0.0,0.0,Dec-2010,174.71,Jan-2011,Jan-2019,634.0,630.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
164250,,7000.0,7000.0,1350.0, 36 months,11.86,232.04,D,D1,NY Collision Experts,10+ years,RENT,72000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=164250,"I currently have two credit cards with balances, I would like to consolidate them into one and save on interest payment. Also use the balance of the loan I am trying to acquired to purchase some christmas present for my friends and family.",major_purchase,Consolidation of Credit card,100xx,NY,9.18,0.0,Aug-1996,665.0,669.0,18.0,35.0,0.0,3.0,0.0,0.0,0.0,7.0,f,0.0,0.0,7617.4726982475,1469.09,7000.0,617.47,0.0,0.0,0.0,Oct-2008,5531.87,Nov-2008,Oct-2008,649.0,645.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
164476,,15450.0,15450.0,4325.000840808908, 36 months,17.86,557.48,G,G5,"Synovative, Inc.",4 years,MORTGAGE,140000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=164476,I've got a few high intrest rate credit cards and I'm tired of making the banks rich.  I'm looking to consolidate my debt and give some individuals a good investment.,debt_consolidation,Tired of paying banks!,852xx,AZ,24.04,0.0,Oct-1990,650.0,654.0,2.0,39.0,0.0,17.0,0.0,128850.0,89.6,37.0,f,0.0,0.0,5574.8,1559.05,3501.49,2069.91,0.0,3.4,0.0,Nov-2008,557.48,Oct-2009,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
166330,,5000.0,5000.0,225.001577422346, 36 months,10.59,162.73,C,C2,Brookhave National Labortory,10+ years,MORTGAGE,69700.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166330,Payoff some bills.,debt_consolidation,Consolidate debt,119xx,NY,13.31,0.0,Feb-1986,685.0,689.0,5.0,0.0,112.0,14.0,1.0,5521.0,55.8,42.0,f,0.0,0.0,4627.409999999999,207.35,3739.86,830.86,0.0,56.69,0.63,May-2010,189.02,Oct-2010,Oct-2016,624.0,620.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
166532,,15000.0,15000.0,2025.0, 36 months,16.59,531.74,G,G1,Eastern Bag And Paper,8 years,RENT,40800.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166532,"To pay off a small car loan, plus additional credit cards.",debt_consolidation,Personal Loan,030xx,NH,20.53,0.0,Jan-2000,650.0,654.0,8.0,27.0,0.0,8.0,0.0,1728.0,57.6,13.0,f,0.0,0.0,18325.3275216352,2473.92,15000.0,3325.33,0.0,0.0,0.0,Sep-2009,7694.33,Oct-2009,Oct-2018,529.0,525.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
158130,,10000.0,10000.0,225.0, 36 months,10.59,325.45,C,C2,"Jam'in Subz, Inc.",2 years,RENT,51000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=158130,"Greetings,    The Purpose of this loan is to catch up in my personal finances. I have a beautiful home, GREAT family and freinds. We want to be able to catch up on all our finances, and other personal debts. I am a very responsible, and comply with my promises. I have always paid off my debts, as well as being very scheduled. I want to restructure my credit into one lump some.   Thank you so much for your help!!!",debt_consolidation,Consolidate Debt,330xx,FL,0.54,0.0,Oct-2006,685.0,689.0,4.0,0.0,0.0,2.0,0.0,704.0,44.0,2.0,f,0.0,0.0,11716.152476950503,263.61,10000.0,1716.16,0.0,0.0,0.0,Dec-2010,326.86,Jan-2011,Nov-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
166663,,24000.0,24000.0,1230.66, 36 months,9.64,770.37,B,B4,mustafa insurance,4 years,RENT,66000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166663,I was looking to buy my first business for some time now.i have saved some money for that purpose. recently I found a laundromat close to my house.its very busy and a very good location wise. Only problem is that its plumbing and piping are very old and leaky. After buying that place i need some cash to fix all that. so i need some loan to cover plumbing for that location. thanks,small_business,buying my first business.,113xx,NY,0.0,0.0,Jun-2003,740.0,744.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,f,0.0,0.0,27739.1374899108,1421.63,24000.0,3739.14,0.0,0.0,0.0,Jan-2011,8.6,Feb-2011,Jan-2011,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
166802,,20000.0,15000.0,1175.006207570089, 36 months,12.8,503.97,D,D4,DOUBLETREE HOTEL,10+ years,OWN,60000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166802,to purchase inventory for my health buisness. I already have inventory pre sold. I sell therapeutic supplements. My orders have grown so much I dont have enough capital to fill them. It is however a nice problem to have.,small_business,Personal Line of Credit,145xx,NY,22.44,2.0,Aug-1994,685.0,689.0,5.0,13.0,0.0,3.0,0.0,23.0,1.3,15.0,f,0.0,0.0,13361.170000000002,1042.92,10838.3,2522.64,0.0,0.23,0.0,Aug-2009,4496.59,Jan-2010,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
166882,,10000.0,10000.0,525.0, 36 months,10.59,325.45,C,C2,Central Catholic High School,< 1 year,RENT,25000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=166882,"I am recently engaged and am looking to consolidate and do away with my high interest credit card debt.  I actually am employed as a teacher and will easily be able to make payments at a fixed rate, over three years, rather than the games credit card companies play.  Thank you for reading my request!",debt_consolidation,Personal Loan,479xx,IN,10.22,0.0,Jun-2000,685.0,689.0,4.0,0.0,0.0,4.0,0.0,6552.0,95.0,17.0,f,0.0,0.0,11038.1202259582,579.5,10000.0,1038.12,0.0,0.0,0.0,Feb-2009,6808.55,Mar-2009,Oct-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
167669,,4200.0,4200.0,700.0, 36 months,13.43,142.39,E,E1,lakeside memorial hospital,1 year,MORTGAGE,30000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=167669,"Purpose of loan: Pay off credit card debt and consolidate and pay off loans.  My financial situation: I can't seem to get a good break. All I want to do is secure enough money to pay off some previous credit cards and loans. My girlfriend is pregnant and I would like to be able to have enough debt wiped out to marry her. I don't want us, and our soon to come baby, suffering and struggling because of past credit mistakes I made. I'm back in school trying to get my masters in business so I can get a promotion and earn better money, but it's hard. I know I can succeed, but I just need a little help getting to where I want to go. I have been on time during the last 2-3 years in paying bills on time, so I have learned how to budget and be timely when paying bills. But, I always feel like I'm playing catch up because of past debt and bad credit. I want to be a good role model for my child, and show the benefits of good credit and low debt. Please help me to accomplish my goals and dreams!",debt_consolidation,Personal Loan,145xx,NY,13.16,0.0,Nov-1997,645.0,649.0,3.0,50.0,0.0,9.0,0.0,2153.0,86.1,21.0,f,0.0,0.0,5141.043823296999,856.84,4200.0,926.04,15.000000005920999,0.0,0.0,Dec-2010,145.14,Jan-2011,Oct-2018,579.0,575.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
168479,,2400.0,2400.0,1749.999709620083, 36 months,12.49,80.28,D,D3,GOLDBELT RAVEN,< 1 year,MORTGAGE,41380.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=168479,I AM A ARMY VETERAN WHO JUST BOUGHT A HOME AND IT IS IN NEED OF SOME REPAIRS. ,home_improvement,HOME REPAIRS,219xx,MD,20.56,0.0,Mar-2002,660.0,664.0,5.0,62.0,0.0,10.0,0.0,18749.0,83.0,17.0,f,0.0,0.0,1309.48,954.12,968.64,340.55,0.0,0.29,0.0,May-2009,29.59,Oct-2009,Mar-2019,594.0,590.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
168853,,10475.0,10475.0,951.93, 36 months,14.38,359.95,E,E4,Penguin Group USA Inc,10+ years,RENT,50400.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=168853,Looking to relocate and need to Loan to consolidate my debt so I can move with a clean slate.,debt_consolidation,Personal Loan,070xx,NJ,6.69,2.0,Aug-1974,645.0,649.0,1.0,8.0,0.0,14.0,0.0,10155.0,35.0,20.0,f,0.0,0.0,12958.0579046212,1177.22,10474.99,2483.07,0.0,0.0,0.0,Dec-2010,365.43,Jan-2011,Mar-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169240,,25000.0,25000.0,1999.999835722648, 36 months,15.01,866.76,F,F1,KNJ  Inc,2 years,MORTGAGE,185000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=169240,pay off open credit cards and debt,debt_consolidation,cash needs,305xx,GA,24.59,0.0,Jan-1990,695.0,699.0,7.0,0.0,0.0,24.0,0.0,245886.0,84.5,51.0,f,0.0,0.0,9167.6,731.24,5860.64,2803.46,0.0,503.5,176.34,Oct-2008,866.76,Oct-2009,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169271,,10000.0,10000.0,2150.008311392829, 36 months,15.65,349.85,F,F3,"Blue Summit Capital, LLC",10+ years,MORTGAGE,72000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=169271,"I have taken control of a property that has around a $10,000 balance between a 1st and 2nd mortgages. The property is tax appraised for $50,687, my appraiser says real value is between $42,000 to $45,000. I picked this property up from heirs to an estate. They just want rid of the property. I already have it rented for $550 monthly so it should easily cash flow. I currently have taken over payments on both the 1st and 2nd mortgages, but the heirs have not made payments in 4 or 5 months, and the interest rates are horrible. I just want to borrow enough to pay off the balance as indicated above.",small_business,Real Estate loan to pay off Balance,640xx,MO,28.4,0.0,Sep-1995,690.0,694.0,5.0,0.0,112.0,9.0,1.0,60134.0,53.0,22.0,f,0.0,0.0,3148.6499999999987,675.51,2079.28,1066.58,0.0,2.79,0.0,Sep-2008,349.85,Nov-2009,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169504,,13000.0,13000.0,675.0, 36 months,13.12,438.78,D,D5,Adex Telecom,1 year,MORTGAGE,115200.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=169504,"Funds required to pay American Express Credit Card.  I had received an email from Lending Club telling me that I have been preapproved with the details below.    You have been approved for listing under the following terms:  Amount $13,000  Interest rate 13.12%  APR 14.51%  Term 36 months  Monthly payment $438.78  ",debt_consolidation,Personal Loan,281xx,NC,10.33,0.0,Feb-2006,660.0,664.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,f,0.0,0.0,15577.373501506001,808.83,13000.0,2577.37,0.0,0.0,0.0,Mar-2010,3172.58,Apr-2010,Mar-2010,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169516,,4000.0,4000.0,690.91, 36 months,14.7,138.08,E,E5,West Springfield Auto Parts,9 years,OWN,27600.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=169516,want to pay of credit cards ,other,Personal Loan,010xx,MA,22.61,0.0,Apr-2004,640.0,644.0,0.0,0.0,0.0,3.0,0.0,3395.0,97.0,5.0,f,0.0,0.0,4970.624108178208,804.66,4000.0,970.63,0.0,0.0,0.0,Dec-2010,139.07,Jan-2011,Dec-2010,694.0,690.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169701,,4800.0,4800.0,76.1, 36 months,10.28,155.52,C,C1,Quiznos Sub,4 years,RENT,30000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=169701,I want to buy equipment for my office,small_business,Personal Loan,539xx,WI,8.96,0.0,Dec-2005,680.0,684.0,27.0,0.0,0.0,14.0,0.0,6893.0,15.4,14.0,f,0.0,0.0,5599.8052727262975,88.63,4800.0,799.81,0.0,0.0,0.0,Jan-2011,1.18,Feb-2011,Jan-2011,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
170397,,3000.0,3000.0,24.999799711723, 36 months,7.43,93.23,A,A2,Market Basket,< 1 year,RENT,14400.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=170397,im looking for approximately 3000 in order to finance a car.  I recently totaled my last car and no longer have any source of transportation and need to get to and from my job.,car,need car for transportation immediately,021xx,MA,0.0,0.0,Feb-2007,755.0,759.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,f,0.0,0.0,3291.9399999999987,27.3,2183.85,266.98,14.999001398042,826.11,289.14,Oct-2009,330.94,Mar-2010,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
170602,,5000.0,5000.0,500.009430442139, 36 months,10.91,163.49,C,C3,prime innovations,10+ years,MORTGAGE,264000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=170602,"home breakin, bad homeowners policy, little help to recover!!!!",other,Personal Loan,303xx,GA,8.3,0.0,Jul-1988,675.0,679.0,25.0,33.0,0.0,15.0,0.0,2053.0,2.6,20.0,f,0.0,0.0,2922.3799999999987,291.23,2153.36,624.57,14.997329218347002,129.45,1.33,May-2009,163.49,Dec-2009,Oct-2016,539.0,535.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
170843,,24000.0,24000.0,709.15, 36 months,10.59,781.08,C,C2,Noyes Memorial Hospital,< 1 year,MORTGAGE,165000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=170843,Pay-off several debts,debt_consolidation,Personal Loan,144xx,NY,18.76,1.0,Feb-1985,730.0,734.0,4.0,19.0,0.0,22.0,0.0,81617.0,32.7,45.0,f,0.0,0.0,28118.7688692375,813.79,23999.99,4118.78,0.0,0.0,0.0,Dec-2010,782.89,Jan-2011,Feb-2014,764.0,760.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
170990,,16000.0,9000.0,975.0, 36 months,12.8,302.38,D,D4,,< 1 year,OWN,20533.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=170990,I need the money to get my debt paid off. I want to get my debt finally taken care of without being taken advantage of.,debt_consolidation,Needing to stop credit card bleeding.,320xx,FL,26.88,0.0,Jan-1997,740.0,744.0,0.0,0.0,0.0,5.0,0.0,17741.0,68.2,7.0,f,0.0,0.0,10773.548556788299,1167.13,9000.0,1773.55,0.0,0.0,0.0,Apr-2010,2615.07,May-2010,Apr-2010,699.0,695.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
171171,,16000.0,10000.0,2481.966302194467, 36 months,16.28,352.96,F,F5,all for you photography,1 year,RENT,25000.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=171171,i will use this loan to pay off all of my credit card debt along with my spouse's credit card debt and use the remaining to buy some marketing and advertising for my business to help get it going faster!  I will use the money i save from no more credit card payments to cover the payments of the new loan,small_business,help pay off debt and fund my business,633xx,MO,5.09,0.0,Nov-1997,650.0,654.0,0.0,29.0,0.0,4.0,0.0,14594.0,97.9,8.0,f,0.0,0.0,3882.56,998.57,2557.41,1322.51,0.0,2.64,0.0,Nov-2008,352.96,Oct-2009,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
171362,,8000.0,8000.0,1249.99955544839, 36 months,14.7,276.15,E,E5,Cbeyond,6 years,MORTGAGE,50800.0,Not Verified,Dec-2007,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=171362,This loan will be used to remodel my kitchen in which i have over two thousand dollars of mine own saved money invested in.  This is my first home and is a older condo unit that really needs a face lift and some minor repair work,home_improvement,kitchen Remodeling,300xx,GA,19.13,0.0,Apr-2007,645.0,649.0,15.0,0.0,0.0,6.0,0.0,289.0,28.9,7.0,f,0.0,0.0,1380.75,215.45,912.41,467.69,0.0,0.65,0.0,May-2008,276.15,Dec-2008,Mar-2019,499.0,0.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
